frame,x,y,vx,vy,speed,direction,distance_since_last_hit
312,851.0,288.0,49.38871858477939,41.15726548731616,64.28970388670304,1,30.986217291141656
313,857.0,293.0,49.29671281124081,41.08059400936734,64.16993920954282,1,38.79646696704822
314,863.0,298.0,49.55433864402975,41.29528220335813,64.50529288905032,1,46.60671664295478
315,869.0,303.0,49.69583943032838,41.41319952527365,64.68948563410522,1,54.41696631886134
316,875.0,308.0,52.19392732702837,43.49493943919031,67.94126733170313,1,62.2272159947679
317,882.0,313.5,57.66226869400244,45.30606825957335,73.33196473626255,1,71.12946290215041
318,889.0,319.0,60.97777519320275,47.91110908037359,77.54845866182146,1,80.03170980953291
319,889.0,319.0,0.0,0.0,0.0,0,80.03170980953291
320,893.0,324.0,34.8322893677451,43.54036170968137,55.758869073970786,1,0.0
321,900.0,329.0,61.13789283423707,43.66992345302648,75.13257718595742,1,8.602325267042488
322,907.0,338.0,61.07709910007364,78.52769884295182,99.4837249003552,1,20.004079518033905
323,913.0,345.0,51.86605332146213,60.510395541705826,79.6968974035906,1,29.223623975326973
324,917.0,350.0,35.011688498692585,43.764610623365726,56.04604780485685,1,35.626748212759594
325,922.0,354.5,41.34632976877701,37.21169679189931,55.625797643545795,1,42.35356023629629
326,927.0,359.0,43.444481272787534,39.10003314550878,58.44857179642179,1,49.080372259832984
327,935.0,366.0,69.35327467503343,60.68411534065425,92.15442779828032,1,59.71051807256754
328,942.1428571428571,373.7142857142857,59.21960040820979,63.95716844086693,87.16352716292214,1,70.22387206855274
329,949.2857142857143,381.42857142857144,59.17211319140647,63.90588224671833,87.09363217404616,1,80.73722606453794
330,956.4285714285714,389.14285714285717,58.73074061181375,63.42919986075921,86.44398930977378,1,91.25058006052313
331,963.5714285714286,396.85714285714283,59.18918110350866,63.92431559178924,87.11875391431293,1,101.76393405650833
332,970.7142857142857,404.57142857142856,59.30153677969875,64.04565972207502,87.28412681392754,1,112.27728805249353
333,977.8571428571429,412.2857142857143,59.35863916950415,64.10733030306382,87.36817408325251,1,122.79064204847873
334,985.0,420.0,61.566391472806494,66.49170279063138,90.61769749326297,1,133.30399604446393
335,989.0,428.0,34.55828094488708,69.11656188977416,77.27466537830318,0,142.24826795446324
336,993.5,436.5,36.23345299571903,68.4409667696915,77.4404871392413,0,151.865959985299
337,998.0,445.0,36.5625730065224,69.06263790120897,78.14390378481731,0,161.48365201613478
338,1002.5,453.5,36.214265156777046,68.4047230739122,77.39947764464546,0,171.10134404697055
339,1007.0,462.0,37.96277009781146,71.70745462919943,81.13649587514846,0,180.71903607780632
340,1014.7142857142857,472.0,63.719120089665104,82.59885937549232,104.32016983850016,0,193.34877099512096
341,1022.4285714285714,482.0,63.86287040647806,82.78520237876715,104.55551611200647,0,205.9785059124356
342,1030.142857142857,492.0,63.49080964285254,82.30290138888344,103.94638274674693,0,218.60824082975023
343,1037.857142857143,502.0,64.20591938868303,83.22989550384767,105.11715174093838,0,231.23797574706487
344,1045.5714285714287,512.0,63.85707265430229,82.77768677409487,104.54602410253105,0,243.8677106643795
345,1053.2857142857142,522.0,63.84711810110769,82.76478272365986,104.52972662889451,0,256.4974455816937
346,1061.0,532.0,66.05677047697266,85.62914691459346,108.14734267270961,0,269.1271804990083
347,1068.5,545.0,60.50989670494547,104.8838209552388,121.08700796292624,0,284.1355115188121
348,1076.0,558.0,62.54728235799386,108.4152894205227,125.16404240238612,0,299.1438425386159
349,1076.0,557.0,0.0,-6.894217429895789,6.894217429895789,1,0.0
350,1082.0,569.0,51.336927718585336,102.67385543717067,114.79286013475001,0,13.416407864998746
351,1092.5,583.0,86.934242941065,115.91232392142,144.89040490177499,0,30.916407864998746
352,1103.0,597.0,89.76692498664916,119.68923331553222,149.61154164441527,0,48.416407864998746
353,1110.0,614.0,59.65929327616686,144.8868550992624,156.68896596367705,0,66.8011841758489
354,1113.5,619.5,28.97402020672518,45.53060318199671,53.967857777163694,0,73.32038658105148
355,1117.0,625.0,29.85275821608178,46.91147719669994,55.604620904060994,0,79.83958898625406
356,1124.125,631.0625,58.54523655598002,49.814806543246156,76.87040831384142,0,89.1947763841631
357,1131.25,637.125,58.83430785404633,50.06077071791661,77.24996145977366,0,98.54996378207215
358,1138.375,643.1875,58.78870668219445,50.02196972081458,77.19008672177526,0,107.9051511799812
359,1145.5,649.25,58.884968620998805,50.103876809095475,77.31647949044905,0,117.26033857789025
360,1152.625,655.3125,58.86420686883967,50.08621110769691,77.28921912804095,0,126.6155259757993
361,1159.75,661.375,58.88926198302159,50.10752993292188,77.32211671238451,0,135.97071337370835
362,1166.875,667.4375,58.444251484358496,49.7288806489717,76.73781403041536,0,145.3259007716174
363,1174.0,673.5,59.00576939024535,50.20666342854209,77.47509195839474,0,154.68108816952645
364,1181.125,679.5625,58.95071399122971,50.15981804516914,77.40280373733397,0,164.0362755674355
365,1188.25,685.625,58.53996113583652,49.81031780856265,76.86348164099297,0,173.39146296534454
366,1195.375,691.6875,58.539273107646984,49.809732381068045,76.86257825395464,0,182.7466503632536
367,1202.5,697.75,58.680196985524546,49.929641294700716,77.04761253976301,0,192.10183776116264
368,1209.625,703.8125,58.45008126646599,49.73384107760703,76.74546858537741,0,201.4570251590717
369,1216.75,709.875,58.88612892737859,50.10486408733091,77.31800298288722,0,210.81221255698074
370,1223.875,715.9375,58.6321883957598,49.88879188060264,76.98457684096181,0,220.1673999548898
371,1231.0,722.0,60.23905808743048,51.25604065333997,79.09441081844952,1,0.0
372,1233.0,722.0,16.765446656447175,0.0,16.765446656447175,1,2.0
373,1234.0,723.0,8.447640109082267,8.447640109082267,11.946767212311073,0,3.414213562372879
374,1239.0,723.0,42.108188314569745,0.0,42.108188314569745,1,0.0
375,1241.0,723.0,16.86606643799536,0.0,16.86606643799536,1,2.0
376,1239.0,724.0,-16.8155891744962,8.4077945872481,18.80040023794154,0,4.236067977499715
377,1244.0,724.75,41.34013546438737,6.201020319658106,41.802624956080344,1,0.0
378,1249.0,725.5,41.02955792241534,6.154433688362301,41.48857285245281,1,5.055937104039003
379,1254.0,726.25,40.934655691690885,6.140198353753633,41.39260891053764,1,10.111874208078007
380,1259.0,727.0,42.157029079608094,6.323554361941214,42.62865750392977,1,15.16781131211701
381,1262.0,728.0,25.20665878723532,8.402219595745107,26.570151323453743,1,18.330088972285466
382,1269.0,730.0,59.32489533323634,16.949970095210386,61.69882245657508,1,25.610198861566005
383,1276.0,734.0,58.82013258512955,33.61150433435974,67.74615281291554,1,33.67245660986464
384,1285.0,739.0,76.0988047551754,42.27711375287522,87.05390532560763,1,43.96808675085185
385,1285.0,739.0,0.0,0.0,0.0,0,43.96808675085185
386,1296.0,742.0,91.44672931280189,24.940017085309606,94.78664860740882,1,0.0
387,1299.0,746.0,25.30113446713021,33.734845956173615,42.16855744521702,1,5.0
388,1303.0,750.0,33.69033882682742,33.69033882682742,47.645334089844205,1,10.656854249492426
389,1300.4,737.1,-21.50530652168265,-106.6994054345059,108.8450335507716,1,23.8162615309775
390,1297.8,724.2,-21.3739671389579,-106.04776003559307,108.18028415484952,1,36.97566881246257
391,1295.2,711.3,-21.432356889187744,-106.33746302712828,108.4758128103744,1,50.135076093947646
392,1292.6,698.4,-21.22268228224132,-105.29715440034545,107.41458452213622,1,63.29448337543272
393,1290.0,685.5,-21.36709896487396,-106.01368332572433,108.14552219330064,1,76.45389065691779
394,1287.4,672.6,-21.410602038732033,-106.22952549986631,108.36570475749099,1,89.61329793840287
395,1284.8,659.7,-21.317769776016945,-105.76893465792449,107.89585185212432,1,102.77270521988794
396,1282.2,646.8,-21.52946434917125,-106.81926542473877,108.96730381652576,1,115.93211250137301
397,1279.6,633.9,-21.52738183835414,-106.80893296721283,108.9567635826655,1,129.0915197828581
398,1277.0,621.0,-20.606857872796436,-102.24171790733955,104.29770597685085,1,142.25092706434316
399,1274.4,608.1,-21.34543454474559,-105.90619447201048,108.03587183638277,1,155.41033434582823
400,1271.8,595.2,-21.32610754976117,-105.81030284304006,107.93805191386322,1,168.5697416273133
401,1269.2,582.3,-21.494582395445352,-106.64619726971412,108.79075541812075,1,181.72914890879838
402,1266.6,569.4,-21.507342346341197,-106.70950625684092,108.85533749146843,1,194.88855619028345
403,1264.0,556.5,-21.20440141632354,-105.20645318099338,107.3220593836567,1,208.04796347176853
404,1261.4,543.6,-21.43366274361742,-106.34394207410533,108.48242214510054,1,221.2073707532536
405,1258.8,530.7,-21.411905243421078,-106.23599140004497,108.3723006810489,1,234.36677803473867
406,1256.2,517.8,-21.474011877943134,-106.54413585595312,108.68664164204282,1,247.52618531622375
407,1253.6,504.9,-21.559002827037883,-106.96582171875907,109.11680722448571,1,260.6855925977088
408,1251.0,492.0,-21.47502678177504,-106.54917134034892,108.69177838545558,1,273.8449998791939
409,1248.4,479.09999999999997,-21.54260620487267,-106.88446924725689,109.0338188286828,1,287.00440716067897
410,1245.8,466.2,-21.37053250008441,-106.03071894272072,108.16290038107984,1,300.16381444216404
411,1243.2,453.3,-21.452552228822476,-106.4376629814689,108.57802769477401,1,313.3232217236491
412,1240.6,440.4,-21.345309203084344,-105.90557258452857,108.03523744330887,1,326.4826290051342
413,1238.0,427.5,-21.501575177302815,-106.68089222585212,108.8261480583094,1,339.64203628661926
414,1235.4,414.59999999999997,-21.339837385645748,-105.87842395186173,108.00754287630087,1,352.80144356810433
415,1232.8,401.7,-21.384319615972508,-106.09912424847323,108.23268125539082,1,365.9608508495894
416,1230.2,388.8,-21.36190888487027,-105.98793254416755,108.11925358691906,1,379.1202581310745
417,1227.6,375.9,-21.35099283809666,-105.93377215824351,108.0640040848344,1,392.27966541255955
418,1225.0,363.0,-22.43381656226457,-111.30624371277791,113.5445111619124,1,405.4390726940446
419,1224.0,359.0,-8.636652664525164,-34.546610658100654,35.60983118760946,0,409.5621783196625
420,1221.3333333333333,357.6666666666667,-21.950584671946512,-10.975292335972787,24.54149973616845,0,412.54360228966243
421,1218.6666666666667,356.3333333333333,-21.95536746009499,-10.977683730048431,24.546847055880068,0,415.5250262596619
422,1216.0,355.0,-23.116420411136133,-11.558210205567574,25.844943717881797,0,418.5064502296618
423,1215.0,354.0,-8.599995899202394,-8.599995899202394,12.162230837005026,0,419.9206637920347
424,1211.5,352.0,-28.975907466987742,-16.557661409707283,33.373033498529104,0,423.9517926661838
425,1208.0,350.0,-30.361009023467634,-17.349148013410076,34.96832574937345,0,427.9829215403329
426,1209.0,350.0,8.686161135870375,0.0,8.686161135870375,1,0.0
427,1209.0,350.0,0.0,0.0,0.0,0,0.0
428,1207.0,350.0,-17.361931116128993,0.0,17.361931116128993,0,2.0
429,1207.0,350.0,0.0,0.0,0.0,0,2.0
430,1205.0,350.0,-17.458335501245596,0.0,17.458335501245596,0,4.0
431,1201.0,347.0,-34.83684597399469,-26.12763448049602,43.54605746749336,0,9.0
432,1198.7132352941176,346.375,-18.850402410579687,-5.152039244048929,19.541780354231,0,11.370636585406828
433,1196.4264705882354,345.75,-18.788072871007003,-5.135003839343081,19.47716474840056,0,13.741273170813656
434,1194.139705882353,345.125,-18.800152012132113,-5.138305212318886,19.48968691729599,0,16.111909756220484
435,1191.8529411764705,344.5,-18.723449053697713,-5.11734138123553,19.4101707173976,0,18.482546341627312
436,1189.5661764705883,343.875,-18.769028247199845,-5.129798717080674,19.45742162317372,0,20.85318292703414
437,1187.2794117647059,343.25,-18.806271157313606,-5.1399776474971075,19.496030494928334,0,23.22381951244097
438,1184.9926470588234,342.625,-18.813759624606003,-5.14202433469921,19.503793617424634,0,25.594456097847797
439,1182.7058823529412,342.0,-18.900475208171862,-5.165724735352771,19.593689676427832,0,27.965092683254625
440,1180.4191176470588,341.375,-18.733944855045838,-5.120210008613634,19.4210514742175,0,30.335729268661453
441,1178.1323529411766,340.75,-18.89835250074491,-5.165144574158909,19.591489114265272,0,32.70636585406828
442,1175.8455882352941,340.125,-18.973570121720932,-5.18570244484316,19.66946549884652,0,35.07700243947511
443,1173.5588235294117,339.5,-18.883172294262263,-5.16099564312616,19.575752141952584,0,37.44763902488194
444,1171.2720588235295,338.875,-18.850772893677668,-5.152140501487797,19.54216442557179,0,39.818275610288765
445,1168.985294117647,338.25,-18.91956373519894,-5.170941856886988,19.613478315116893,0,42.18891219569559
446,1166.6985294117646,337.625,-18.762199247549948,-5.127932270230513,19.450342155675187,0,44.55954878110242
447,1164.4117647058824,337.0,-18.770791376744334,-5.130280601361322,19.45924941918274,0,46.93018536650925
448,1162.125,336.375,-18.79996776230693,-5.138254854649625,19.48949590972302,0,49.30082195191608
449,1159.8382352941176,335.75,-18.835742977269806,-5.148032646520506,19.52658325553679,0,51.671458537322906
450,1157.5514705882354,335.125,-18.793742241482434,-5.136553345743118,19.48304205489856,0,54.042095122729734
451,1155.264705882353,334.5,-18.80531247390677,-5.139715627916461,19.495036649801975,0,56.41273170813656
452,1152.9779411764705,333.875,-18.76274978910414,-5.128082739787126,19.45091288949262,0,58.78336829354339
453,1150.6911764705883,333.25,-18.770901583339484,-5.130310722134916,19.45936366783532,0,61.15400487895022
454,1148.4044117647059,332.625,-18.86193125523154,-5.155190214452168,19.55373204337893,0,63.524641464357046
455,1146.1176470588234,332.0,-18.880421633838733,-5.160243854907511,19.572900595303608,0,65.89527804976387
456,1143.8308823529412,331.375,-18.70573895114892,-5.112500999510484,19.391811059788242,0,68.2659146351707
457,1141.5441176470588,330.75,-18.87670579807307,-5.159228272785063,19.569048473487673,0,70.63655122057753
458,1139.2573529411766,330.125,-18.74709032668887,-5.123802822407256,19.43467908353364,0,73.00718780598436
459,1136.9705882352941,329.5,-18.84847613318486,-5.151512769519797,19.539783426582925,0,75.37782439139119
460,1134.6838235294117,328.875,-18.80265816835163,-5.138990174629686,19.492284992037767,0,77.74846097679801
461,1132.3970588235295,328.25,-18.814903708571137,-5.14233702645868,19.50497966306276,0,80.11909756220484
462,1130.110294117647,327.625,-18.536085746363884,-5.066132760260047,19.215935468801263,0,82.48973414761167
463,1127.8235294117646,327.0,-18.68944608697133,-5.108047965892307,19.37492062073196,0,84.8603707330185
464,1125.5367647058824,326.375,-18.704279819537707,-5.1121022014816955,19.390298411472667,0,87.23100731842533
465,1123.25,325.75,-18.676272203718188,-5.104447386868136,19.361263557750604,0,89.60164390383216
466,1120.9632352941176,325.125,-18.658324520267353,-5.099542071455528,19.342657605462463,0,91.97228048923898
467,1118.6764705882354,324.5,-18.5001540227497,-5.056312192713266,19.178685874054114,0,94.34291707464581
468,1116.389705882353,323.875,-18.53024853400652,-5.064537380676845,19.209884164469184,0,96.71355366005264
469,1114.1029411764705,323.25,-18.90811344990964,-5.1678123576921635,19.60160806666049,0,99.08419024545947
470,1111.8161764705883,322.625,-18.70019546179406,-5.11098589791832,19.386064251364253,0,101.4548268308663
471,1109.5294117647059,322.0,-18.720488951709513,-5.116532350145507,19.407102047476418,0,103.82546341627312
472,1107.2426470588234,321.375,-18.58450046685406,-5.079365079365079,19.26612590044953,0,106.19610000167995
473,1104.9558823529412,320.75,-18.73954498782899,-5.121740591529153,19.426857003586143,0,108.56673658708678
474,1102.6691176470588,320.125,-18.497834876091122,-5.05567834233984,19.17628166784002,0,110.93737317249361
475,1100.3823529411766,319.5,-18.903045439467874,-5.166427210144285,19.59635417633358,0,113.30800975790044
476,1098.0955882352941,318.875,-18.656183276714483,-5.098956844117928,19.340437827322788,0,115.67864634330726
477,1095.8088235294117,318.25,-18.805791803392225,-5.13984663436747,19.495533559699073,0,118.04928292871409
478,1093.5220588235295,317.625,-18.658397113405957,-5.099561912024464,19.342732861106423,0,120.41991951412092
479,1091.235294117647,317.0,-18.739142252204342,-5.121630519091039,19.4264394967898,0,122.79055609952775
480,1088.9485294117646,316.375,-18.62108625993825,-5.08936441188005,19.30405355403295,0,125.16119268493458
481,1086.6617647058824,315.75,-18.98679104867668,-5.189315881471452,19.683171330956824,1,0.0
482,1084.375,315.125,-18.779281072753836,-5.132600936283023,19.46805049255379,1,2.370636585406828
483,1082.0882352941176,314.5,-18.88120214521958,-5.160457177953723,19.573709733572187,1,4.741273170813656
484,1079.8014705882354,313.875,-18.81136119053519,-5.1413688141337435,19.50130721576686,1,7.111909756220484
485,1077.514705882353,313.25,-18.882949237883906,-5.160934679164231,19.575520904514914,1,9.482546341627312
486,1075.2279411764705,312.625,-18.66039364615263,-5.100107588176584,19.34480262086822,1,11.85318292703414
487,1072.9411764705883,312.0,-18.8742541475847,-5.158558207539558,19.5665069035889,1,14.223819512440969
488,1070.6544117647059,311.375,-18.597400914692177,-5.0828909252372325,19.279499499199982,1,16.594456097847797
489,1068.3676470588234,310.75,-18.805644314794144,-5.1398063239789265,19.49538066164811,1,18.965092683254625
490,1066.0808823529412,310.125,-18.65974018840026,-5.099928990399113,19.34412519618587,1,21.335729268661453
491,1063.7941176470588,309.5,-18.748226316323287,-5.124113301888821,19.435856737964265,1,23.70636585406828
492,1061.5073529411766,308.875,-18.78439329292477,-5.133998166876875,19.473350214094445,1,26.07700243947511
493,1059.2205882352941,308.25,-18.87759746525964,-5.1594719760354115,19.56997284443369,1,28.447639024881937
494,1056.9338235294117,307.625,-18.929496048750742,-5.173656476346484,19.623774917046717,1,30.818275610288765
495,1054.6470588235295,307.0,-18.792306168315854,-5.136160849861576,19.481553310744317,1,33.18891219569559
496,1052.360294117647,306.375,-18.78218623780316,-5.13339495245406,19.471062210608935,1,35.55954878110242
497,1050.0735294117646,305.75,-18.7861961060836,-5.134490897160933,19.475219149197248,1,37.93018536650925
498,1047.7867647058824,305.125,-18.775163897662857,-5.1314756633486995,19.463782311453308,1,40.30082195191608
499,1045.5,304.5,-18.955009313966407,-5.180629555263948,19.650223934638188,1,42.671458537322906
500,1043.2132352941176,303.875,-18.219507352173608,-4.9796081187611,18.887745899718674,1,45.042095122729734
501,1040.9264705882354,303.25,-19.096342659006456,-5.2192576399217145,19.79674097577859,1,47.41273170813656
502,1038.639705882353,302.625,-19.129134612429773,-5.228220070921137,19.830735642694684,1,49.78336829354339
503,1036.3529411764707,302.0,-19.088855536640846,-5.217211320304104,19.78897924753708,1,52.15400487895022
504,1034.0661764705883,301.375,-19.173952687646707,-5.240469384083322,19.877197514580093,1,54.524641464357046
505,1031.7794117647059,300.75,-19.233896402520926,-5.2568527145151815,19.939339790600215,1,56.895278049763874
506,1029.4926470588234,300.125,-19.17744137718017,-5.241422884438126,19.88081415910057,1,59.2659146351707
507,1027.2058823529412,299.5,-19.171193305124824,-5.239715212011944,19.8743369259317,1,61.63655122057753
508,1024.9191176470588,298.875,-18.992881872917597,-5.190980576199161,19.689485548918714,1,64.00718780598436
509,1022.6323529411765,298.25,-19.091097256854656,-5.217824009108262,19.791303187529365,1,66.37782439139119
510,1020.3455882352941,297.625,-19.112857871787075,-5.223771444057637,19.813861918537867,1,68.74846097679801
511,1018.0588235294117,297.0,-18.50636506283636,-5.05800974386185,19.185124717029378,1,71.11909756220484
512,1015.7720588235294,296.375,-19.03887687446487,-5.203551557329702,19.737167513369833,1,73.48973414761167
513,1013.4852941176471,295.75,-19.136997009036456,-5.230368957453771,19.838886409145204,1,75.8603707330185
514,1011.1985294117648,295.125,-19.20216689444546,-5.248180662469093,19.90644653643768,1,78.23100731842533
515,1008.9117647058824,294.5,-19.113543451500735,-5.223958821149796,19.814572643321767,1,80.60164390383216
516,1006.625,293.875,-19.096608806946087,-5.2193303813194865,19.797016885250553,1,82.97228048923898
517,1004.3382352941177,293.25,-19.107717591183903,-5.222366544214326,19.808533107390055,1,85.34291707464581
518,1002.0514705882354,292.625,-19.202782004731002,-5.248348779428164,19.90708420717976,1,87.71355366005264
519,999.7647058823529,292.0,-19.05146997481659,-5.20699340147702,19.750222492021788,1,90.08419024545947
520,997.4779411764706,291.375,-19.058511212774782,-5.208917855581608,19.757521982112507,1,92.4548268308663
521,995.1911764705883,290.75,-19.080615092675885,-5.214959108930785,19.780436568050536,1,94.82546341627312
522,992.9044117647059,290.125,-19.03982172437641,-5.203809796051247,19.738147017628446,1,97.19610000167995
523,990.6176470588235,289.5,-19.06790763031704,-5.2114860082860845,19.767263032925538,1,99.56673658708678
524,988.3308823529412,288.875,-18.930542162114065,-5.173942391574659,19.624859398806187,1,101.93737317249361
525,986.0441176470588,288.25,-19.023206053506215,-5.199268535524024,19.72092193226893,1,104.30800975790044
526,983.7573529411765,287.625,-18.924416570856735,-5.172268194607222,19.618509138674693,1,106.67864634330726
527,981.4705882352941,287.0,-19.07272309363182,-5.212802131700091,19.772255113431385,1,109.04928292871409
528,979.1838235294117,286.375,-19.05805678229966,-5.20879365432609,19.75705088444897,1,111.41991951412092
529,976.8970588235294,285.75,-19.110077969286905,-5.223011663631546,19.81098005729792,1,113.79055609952775
530,974.6102941176471,285.125,-19.02633815358331,-5.20012457573828,19.72416890866881,1,116.16119268493458
531,972.3235294117648,284.5,-19.056087833961893,-5.208255517320851,19.755009720811923,1,118.5318292703414
532,970.0367647058824,283.875,-17.74506734924615,-4.849938021498215,18.39590481715036,1,120.90246585574823
533,967.75,283.25,-19.02426255031381,-5.199557288670795,19.722017178307144,1,123.27310244115506
534,965.4632352941177,282.625,-19.006958341225733,-5.19482784245727,19.70407830115024,1,125.64373902656189
535,963.1764705882354,282.0,-19.009934382476594,-5.195641229937409,19.707163494939888,1,128.01437561196872
536,960.8897058823529,281.375,-19.055557801996894,-5.208110653278712,19.754460248815708,1,130.38501219737554
537,958.6029411764706,280.75,-18.956919961461224,-5.181151757955716,19.65220465912704,1,132.75564878278237
538,956.3161764705883,280.125,-19.070713195147388,-5.21225280253232,19.770171497715307,1,135.1262853681892
539,954.0294117647059,279.5,-19.004736335888424,-5.194220541962892,19.70177479911866,1,137.49692195359603
540,951.7426470588235,278.875,-18.880533131512816,-5.160274328548594,19.573016182388212,1,139.86755853900286
541,949.4558823529412,278.25,-18.97195632717451,-5.185261375594395,19.6677925150091,1,142.23819512440969
542,947.1691176470588,277.625,-18.912475604542898,-5.16900458645045,19.6061302124406,1,144.6088317098165
543,944.8823529411765,277.0,-18.943590926839793,-5.177508774216739,19.638386754276386,1,146.97946829522334
544,942.5955882352941,276.375,-19.041220274362463,-5.204192036401392,19.73959686236109,1,149.35010488063017
545,940.3088235294117,275.75,-18.94407733150605,-5.177641714398578,19.638890998851277,1,151.720741466037
546,938.0220588235295,275.125,-18.87492271637701,-5.158740935344531,19.567199993540317,1,154.09137805144383
547,935.7352941176471,274.5,-18.807451209545338,-5.140300169811247,19.497253828044347,1,156.46201463685065
548,933.4485294117646,273.875,-19.010537238502195,-5.195805997661189,19.70778846197134,1,158.83265122225748
549,931.1617647058824,273.25,-18.902710152265158,-5.1663355721628355,19.59600659177128,1,161.2032878076643
550,928.875,272.625,-19.018943526347073,-5.198103536139692,19.716503068008972,1,163.57392439307114
551,926.5882352941177,272.0,-18.859298026137758,-5.1544705216132884,19.551002235099453,1,165.94456097847797
552,924.3014705882354,271.375,-18.959055846888784,-5.181735520853923,19.654418882620952,1,168.3151975638848
553,922.0147058823529,270.75,-18.87325138319857,-5.158284140102322,19.565467360720977,1,170.68583414929162
554,919.7279411764706,270.125,-19.021093411881083,-5.198691125433813,19.71873180509259,1,173.05647073469845
555,917.4411764705883,269.5,-18.893215288372478,-5.163740512899305,19.586163483881908,1,175.42710732010528
556,915.1544117647059,268.875,-18.91542212950461,-5.169809906777606,19.60918480736944,1,177.7977439055121
557,912.8676470588235,268.25,-18.945873503593145,-5.178132629599488,19.640753049307342,1,180.16838049091893
558,910.5808823529412,267.625,-18.890201268633476,-5.162916745446524,19.58303891866362,1,182.53901707632576
559,908.2941176470588,267.0,-19.05616355522213,-5.208276212841879,19.75508821930772,1,184.9096536617326
560,906.0073529411765,266.375,-18.9160563118845,-5.169983236367222,19.6098422497149,1,187.28029024713942
561,903.7205882352941,265.75,-18.95193809982619,-5.179790155901125,19.647040077294434,1,189.65092683254625
562,901.4338235294117,265.125,-19.033096435514143,-5.201971694593715,19.731175064727783,1,192.02156341795308
563,899.1470588235295,264.5,-19.156528262161956,-5.235707081298621,19.85913401183874,1,194.3922000033599
564,896.8602941176471,263.875,-18.95407286272143,-5.180373611997637,19.649253137084735,1,196.76283658876673
565,894.5735294117646,263.25,-19.049653725648195,-5.206496998971189,19.748339628115527,1,199.13347317417356
566,892.2867647058824,262.625,-18.91799642787656,-5.170513493149874,19.61185352351978,1,201.5041097595804
567,890.0,262.0,-20.057563270356347,-5.48197066874672,20.79321636393339,1,203.87474634498722
568,888.0,276.0,-17.513080621556565,122.59156435089595,123.83618066969363,1,218.01688196871828
569,885.25,287.5,-22.801664508604244,95.35241521779956,98.04080269066851,1,229.84111555910386
570,882.5,299.0,-22.792112506841978,95.31247048315737,97.99973174518024,1,241.66534914948943
571,879.75,310.5,-22.767907936163283,95.21125136941009,97.89565883694027,1,253.489582739875
572,877.0,322.0,-24.010408231662257,100.40716169604217,103.23806382970494,1,265.3138163302606
573,871.0,335.0,-52.23834769071095,113.18308666320706,124.65655247946914,1,279.63163739353695
574,869.0,348.0,-17.61080588579838,114.47023825768947,115.81699327266041,1,292.7845838315029
575,864.0,363.0,-43.289874577866584,129.86962373359975,136.89460328907856,0,308.59597213234474
576,862.0,374.5,-16.634788937120376,95.65003638844216,97.08576447704809,0,320.26858966227337
577,860.0,386.0,-16.613934254150212,95.53012196136372,96.96405010803876,0,331.941207192202
578,858.0,397.5,-16.541434394145845,95.1132477663386,96.54091853963658,0,343.61382472213063
579,856.0,409.0,-17.306054410681607,99.50981286141925,101.00347704401148,0,355.28644225205926
580,844.0,411.0,-104.89496883264663,17.482494805441107,106.3418643386704,0,367.4519673126556
581,842.0,411.0,-17.24656399249167,0.0,17.24656399249167,0,369.4519673126556
582,840.0,411.0,-17.410469600302193,0.0,17.410469600302193,0,371.4519673126556
583,840.0,411.0,0.0,0.0,0.0,0,371.4519673126556
584,837.0,411.0,-26.021569328951912,0.0,26.021569328951912,0,374.4519673126556
585,835.0,412.0,-17.41954427561918,8.70977213780959,19.47564256867591,0,376.6880352901553
586,831.0,413.0,-34.956247434623265,8.739061858655816,36.032075112044524,0,380.8111409157732
587,828.0,413.0,-26.18129157502908,0.0,26.18129157502908,0,383.8111409157732
588,823.0,417.0,-43.671651301828994,34.93732104146319,55.927001787891406,0,390.21426515320627
589,823.0,417.0,0.0,0.0,0.0,0,390.21426515320627
590,820.0,418.0,-26.181727386032847,8.727242462010949,27.59796387249011,0,393.3765428133747
591,817.0,420.0,-26.100644690225103,17.4004297934834,31.36907091775784,0,396.9820940888385
592,816.0,423.0,-8.737678245924691,26.213034737774073,27.63096471882688,0,400.14437174900695
593,809.0,427.0,-60.681983151315734,34.67541894360899,69.89054126340248,0,408.2066294973056
594,810.5057471264367,427.42528735632186,12.521633229842548,3.5366445000321245,13.011500799765745,0,409.77128401003984
595,812.0114942528736,427.85057471264366,12.499354198841061,3.530351949290508,12.988350175212592,0,411.3359385227741
596,813.5172413793103,428.2758620689655,6.16748602346478,1.7419617012840733,6.408768557092221,0,412.90059303550834
597,815.0229885057471,428.7011494252874,12.572434267642933,3.550992884754372,13.064289260490924,0,414.4652475482426
598,816.528735632184,429.1264367816092,12.470650065759058,3.5222446750612404,12.958523087667578,0,416.02990206097684
599,818.0344827586207,429.55172413793105,12.424894000189152,3.5093212061605525,12.91097696705964,0,417.5945565737111
600,819.5402298850574,429.97701149425285,12.478806083746086,3.524548283195247,12.966998182937825,0,419.15921108644534
601,821.0459770114943,430.4022988505747,12.38061306602725,3.4968143774275364,12.864963687506801,0,420.7238655991796
602,822.551724137931,430.82758620689657,12.48544225062401,3.526422620405514,12.97389396794096,0,422.28852011191384
603,824.0574712643678,431.2528735632184,12.412830356160846,3.5059139173887304,12.898441372777107,0,423.8531746246481
